Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2025-04-12,13:52:55.780,-49,-75,100,13,0,4,250,-51,100,13,7.3,8.1,801,63,-0.14,0.17,2.16,"HOR",1.2,54.358533 -1.266688,52.2,97.70,1,10,-2,524,-67,145,1024,-1,-1,-1,1,-1,0x0000000000000000,1572,1467,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:55.880,-49,-75,100,14,0,4,250,-50,100,13,7.3,8.0,801,63,-0.13,0.17,2.18,"HOR",1.2,54.358533 -1.266688,52.2,97.70,1,10,-2,524,-63,141,1024,-1,-1,-1,1,-1,0x0000000000000000,1570,1469,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:55.980,-49,-75,100,14,0,4,250,-50,100,13,7.3,8.0,801,63,-0.13,0.17,2.18,"HOR",1.0,54.358529 -1.266646,50.5,100.20,2,10,-2,524,-57,105,1024,-1,-1,-1,1,-1,0x0000000000000000,1552,1472,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.080,-49,-75,100,14,0,4,250,-50,100,13,7.3,8.1,802,63,-0.13,0.17,2.18,"HOR",1.0,54.358529 -1.266646,50.5,100.20,2,10,-1,524,-41,102,1024,-1,-1,-1,1,-1,0x0000000000000000,1551,1480,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.180,-48,-75,100,14,0,4,250,-50,100,13,7.3,8.1,802,63,-0.11,0.20,2.22,"HOR",1.0,54.358529 -1.266646,50.5,100.20,2,10,-2,524,-42,98,1024,-1,-1,-1,1,-1,0x0000000000000000,1549,1479,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.280,-48,-75,100,14,0,4,250,-50,100,13,7.3,8.1,802,63,-0.11,0.20,2.22,"HOR",1.0,54.358525 -1.266603,50.9,100.50,2,10,-1,524,-42,94,1024,-1,-1,-1,1,-1,0x0000000000000000,1547,1479,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.380,-48,-75,100,13,0,4,250,-52,100,14,7.3,8.0,802,63,-0.10,0.17,2.22,"HOR",1.0,54.358525 -1.266603,50.9,100.50,2,10,-2,524,-42,90,1024,-1,-1,-1,1,-1,0x0000000000000000,1545,1479,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.480,-48,-75,100,13,0,4,250,-52,100,14,7.3,8.0,802,63,-0.10,0.17,2.22,"HOR",0.6,54.358517 -1.266541,50.3,102.50,2,10,-1,524,-44,83,1024,-1,-1,-1,1,-1,0x0000000000000000,1541,1478,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.580,-48,-75,100,13,0,4,250,-52,100,14,7.3,8.0,803,63,-0.10,0.17,2.22,"HOR",0.6,54.358517 -1.266541,50.3,102.50,2,10,-1,524,-46,64,1024,-1,-1,-1,1,-1,0x0000000000000000,1532,1477,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.680,-48,-75,100,13,0,4,250,-52,100,15,7.3,8.0,803,63,-0.09,0.09,2.24,"HOR",0.6,54.358517 -1.266541,50.3,102.50,2,10,-1,524,-49,49,1024,-1,-1,-1,1,-1,0x0000000000000000,1524,1476,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.780,-48,-75,100,13,0,4,250,-52,100,15,7.3,8.0,803,63,-0.09,0.09,2.24,"HOR",0.3,54.358511 -1.266499,50.8,104.70,3,10,-1,524,-51,47,1024,-1,-1,-1,1,-1,0x0000000000000000,1523,1475,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.880,-48,-75,100,13,0,4,250,-52,100,14,7.3,8.0,804,63,-0.08,0.07,2.24,"HOR",0.3,54.358511 -1.266499,50.8,104.70,3,10,-1,524,-51,49,1024,-1,-1,-1,1,-1,0x0000000000000000,1524,1475,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:56.980,-48,-75,100,13,0,4,250,-52,100,14,7.3,8.0,804,63,-0.08,0.07,2.24,"HOR",0.1,54.358511 -1.266499,50.8,104.70,3,10,-1,524,-53,49,1024,-1,-1,-1,1,-1,0x0000000000000000,1524,1474,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.080,-48,-75,100,13,0,4,250,-52,92,14,7.3,8.0,804,63,-0.08,0.07,2.24,"HOR",0.1,54.358501 -1.266436,50.9,104.70,3,10,-1,524,-54,47,1024,-1,-1,-1,1,-1,0x0000000000000000,1523,1473,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.180,-48,-75,100,13,0,4,250,-52,92,14,7.3,8.0,804,63,-0.07,0.09,2.26,"HOR",0.1,54.358501 -1.266436,50.9,104.70,3,10,-1,524,-75,44,1024,-1,-1,-1,1,-1,0x0000000000000000,1522,1463,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.280,-48,-75,100,13,0,4,250,-52,92,14,7.3,8.0,804,63,-0.07,0.09,2.26,"HOR",-0.1,54.358491 -1.266373,51.2,106.30,3,10,-1,524,-94,27,1024,-1,-1,-1,1,-1,0x0000000000000000,1513,1453,1762,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.380,-48,-75,100,13,0,4,250,-51,88,13,7.3,8.0,805,63,-0.06,0.02,2.26,"HOR",-0.1,54.358491 -1.266373,51.2,106.30,3,10,-2,524,-100,23,1024,-1,-1,-1,1,-1,0x0000000000000000,1511,1450,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.480,-48,-75,100,13,0,4,250,-51,88,13,7.3,8.0,805,63,-0.06,0.02,2.26,"HOR",0.0,54.358491 -1.266373,51.2,106.30,3,10,-2,524,-102,22,1024,-1,-1,-1,1,-1,0x0000000000000000,1511,1449,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.580,-48,-75,100,13,0,4,250,-53,92,13,7.3,8.0,805,63,-0.06,0.02,2.26,"HOR",0.0,54.358484 -1.266333,50.1,105.70,3,10,-2,524,-102,21,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1449,1762,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.680,-48,-75,100,13,0,4,250,-53,92,13,7.3,8.0,805,63,-0.09,0.03,2.28,"HOR",0.0,54.358484 -1.266333,50.1,105.70,3,10,-2,522,-103,21,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1449,1761,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.780,-48,-75,100,13,0,4,250,-53,92,13,7.3,8.0,806,63,-0.09,0.03,2.28,"HOR",0.0,54.358478 -1.266292,50.8,106.70,3,10,-2,522,-106,21,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1447,1761,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.880,-48,-75,100,13,0,4,250,-52,96,13,7.3,8.0,806,63,-0.12,-0.03,2.24,"HOR",0.0,54.358478 -1.266292,50.8,106.70,3,10,-2,521,-107,21,1024,-1,-1,-1,1,-1,0x0000000000000000,1510,1447,1760,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:57.980,-48,-75,100,13,0,4,250,-52,96,13,7.3,8.0,806,63,-0.12,-0.03,2.24,"HOR",0.0,54.358478 -1.266292,50.8,106.70,3,10,-2,520,-109,23,1024,-1,-1,-1,1,-1,0x0000000000000000,1511,1446,1760,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.080,-49,-75,100,13,0,4,250,-52,100,13,7.3,8.0,806,63,-0.11,-0.05,2.28,"HOR",0.0,54.358466 -1.266230,51.4,108.10,3,10,-2,520,-110,27,1024,-1,-1,-1,1,-1,0x0000000000000000,1513,1445,1760,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.180,-49,-75,100,13,0,4,250,-52,100,13,7.3,8.0,806,63,-0.11,-0.05,2.28,"HOR",0.0,54.358466 -1.266230,51.4,108.10,3,10,-2,520,-110,31,1024,-1,-1,-1,1,-1,0x0000000000000000,1515,1445,1760,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.280,-49,-75,100,13,0,4,250,-51,92,13,7.3,8.0,807,63,-0.11,-0.05,2.28,"HOR",0.0,54.358459 -1.266189,50.8,106.40,3,10,-2,519,-110,34,1024,-1,-1,-1,1,-1,0x0000000000000000,1517,1445,1759,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.380,-49,-75,100,13,0,4,250,-51,92,13,7.3,8.0,807,63,-0.12,0.00,2.29,"HOR",0.0,54.358459 -1.266189,50.8,106.40,3,10,-1,519,-107,39,1024,-1,-1,-1,1,-1,0x0000000000000000,1519,1447,1759,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.480,-49,-75,100,13,0,4,250,-51,92,13,7.3,8.0,807,63,-0.12,0.00,2.29,"HOR",-0.2,54.358448 -1.266127,51.3,107.40,3,10,-2,519,-105,41,1024,-1,-1,-1,1,-1,0x0000000000000000,1520,1448,1759,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.580,-49,-75,100,13,0,4,250,-51,88,13,7.3,8.0,807,63,-0.12,0.00,2.26,"HOR",-0.2,54.358448 -1.266127,51.3,107.40,3,10,-1,519,-103,45,1024,-1,-1,-1,1,-1,0x0000000000000000,1522,1449,1759,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.680,-49,-75,100,13,0,4,250,-51,88,13,7.3,8.0,807,63,-0.12,0.00,2.26,"HOR",-0.5,54.358448 -1.266127,51.3,107.40,3,10,-1,519,-88,50,1024,-1,-1,-1,1,-1,0x0000000000000000,1525,1456,1759,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.780,-48,-75,100,14,0,4,250,-51,92,13,7.3,8.0,808,63,-0.12,0.00,2.26,"HOR",-0.5,54.358437 -1.266064,52.0,106.50,3,10,-1,519,-37,66,1024,-1,-1,-1,1,-1,0x0000000000000000,1533,1482,1759,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.880,-48,-75,100,14,0,4,250,-51,92,13,7.3,8.0,808,63,-0.10,0.08,2.24,"HOR",-0.5,54.358437 -1.266064,52.0,106.50,3,10,-1,516,-35,81,1024,-1,-1,-1,1,-1,0x0000000000000000,1540,1483,1758,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:58.980,-48,-75,100,14,0,4,250,-51,92,13,7.3,8.0,808,63,-0.10,0.08,2.24,"HOR",-0.7,54.358430 -1.266022,51.5,106.70,3,10,-1,513,-35,110,1024,-1,-1,-1,1,-1,0x0000000000000000,1555,1483,1756,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.080,-48,-75,100,13,0,4,250,-50,96,14,7.3,7.8,809,62,-0.10,0.09,2.26,"HOR",-0.7,54.358430 -1.266022,51.5,106.70,3,10,-2,495,-20,123,1024,-1,-1,-1,1,-1,0x0000000000000000,1561,1490,1747,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.180,-48,-75,100,13,0,4,250,-50,96,14,7.3,7.8,809,62,-0.10,0.09,2.26,"HOR",-0.1,54.358422 -1.265980,51.9,108.70,3,10,-2,491,-20,118,1024,-1,-1,-1,1,-1,0x0000000000000000,1559,1490,1745,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.280,-48,-75,100,13,0,4,250,-50,100,13,7.3,7.7,809,63,0.00,0.05,2.28,"HOR",-0.1,54.358422 -1.265980,51.9,108.70,3,10,-2,487,-19,102,1024,-1,-1,-1,1,-1,0x0000000000000000,1551,1491,1743,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.380,-48,-75,100,13,0,4,250,-50,100,13,7.3,7.7,809,63,0.00,0.05,2.28,"HOR",-0.1,54.358422 -1.265980,51.9,108.70,3,10,-2,485,-19,100,1024,-1,-1,-1,1,-1,0x0000000000000000,1550,1491,1742,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.480,-47,-75,100,13,0,4,250,-49,100,14,7.3,7.6,809,63,0.00,0.05,2.28,"HOR",-0.1,54.358415 -1.265939,50.9,108.50,3,10,-2,482,-22,96,1024,-1,-1,-1,1,-1,0x0000000000000000,1548,1489,1741,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.580,-47,-75,100,13,0,4,250,-49,100,14,7.3,7.6,809,63,-0.02,0.12,2.29,"HOR",-0.1,54.358415 -1.265939,50.9,108.50,3,10,-1,482,-22,93,1024,-1,-1,-1,1,-1,0x0000000000000000,1546,1489,1741,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.680,-47,-75,100,13,0,4,250,-49,100,14,7.3,7.6,809,63,-0.02,0.12,2.29,"HOR",0.1,54.358402 -1.265877,53.1,110.70,2,10,-1,481,-23,90,1024,-1,-1,-1,1,-1,0x0000000000000000,1545,1489,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.780,-46,-75,100,13,0,4,250,-49,100,14,7.3,7.5,810,63,-0.03,0.08,2.33,"HOR",0.1,54.358402 -1.265877,53.1,110.70,2,10,-1,481,-24,89,1024,-1,-1,-1,1,-1,0x0000000000000000,1544,1488,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.880,-46,-75,100,13,0,4,250,-49,100,14,7.3,7.5,810,63,-0.03,0.08,2.33,"HOR",0.4,54.358402 -1.265877,53.1,110.70,2,10,-1,480,-23,90,1024,-1,-1,-1,1,-1,0x0000000000000000,1545,1489,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:52:59.980,-46,-75,100,14,0,4,250,-48,100,13,7.3,7.5,810,63,-0.03,0.08,2.33,"HOR",0.4,54.358393 -1.265836,52.5,110.90,2,10,-1,480,-23,89,1024,-1,-1,-1,1,-1,0x0000000000000000,1544,1489,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.080,-46,-75,100,14,0,4,250,-48,100,13,7.3,7.5,810,63,0.00,0.24,2.35,"HOR",0.4,54.358393 -1.265836,52.5,110.90,2,10,-1,480,-24,88,1024,-1,-1,-1,1,-1,0x0000000000000000,1544,1488,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.180,-46,-75,100,14,0,4,250,-48,100,13,7.3,7.5,810,63,0.00,0.24,2.35,"HOR",1.2,54.358380 -1.265775,51.9,112.70,3,10,-2,480,-25,88,1024,-1,-1,-1,1,-1,0x0000000000000000,1544,1488,1740,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.280,-46,-75,100,13,0,4,250,-49,100,15,7.3,7.6,811,63,-0.04,0.23,2.27,"HOR",1.2,54.358380 -1.265775,51.9,112.70,3,10,-1,480,-28,87,1024,-1,-1,-1,1,-1,0x0000000000000000,1543,1486,1740,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.380,-46,-75,100,13,0,4,250,-49,100,15,7.3,7.6,811,63,-0.04,0.23,2.27,"HOR",1.7,54.358370 -1.265737,50.9,115.70,3,10,-1,479,-27,87,1024,-1,-1,-1,1,-1,0x0000000000000000,1543,1487,1739,1500,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.480,-46,-75,100,13,0,4,250,-53,96,14,7.3,7.7,812,63,-0.04,0.23,2.27,"HOR",1.7,54.358370 -1.265737,50.9,115.70,3,10,-2,479,-28,86,1024,-1,-1,-1,1,-1,0x0000000000000000,1543,1486,1739,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.580,-46,-75,100,13,0,4,250,-53,96,14,7.3,7.7,812,63,-0.04,-0.05,2.33,"HOR",1.7,54.358370 -1.265737,50.9,115.70,3,10,-2,478,-28,84,1024,-1,-1,-1,1,-1,0x0000000000000000,1542,1486,1739,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.680,-47,-75,100,14,0,4,250,-51,96,14,7.3,7.7,812,63,-0.04,-0.05,2.33,"HOR",1.4,54.358353 -1.265679,51.6,117.50,4,10,-2,478,-29,83,1024,-1,-1,-1,1,-1,0x0000000000000000,1541,1486,1739,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.780,-47,-75,100,14,0,4,250,-51,96,14,7.3,7.7,812,63,-0.05,0.09,2.31,"HOR",1.4,54.358353 -1.265679,51.6,117.50,4,10,-2,476,-32,82,1024,-1,-1,-1,1,-1,0x0000000000000000,1541,1484,1738,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.880,-47,-75,100,14,0,4,250,-51,96,14,7.3,7.7,812,63,-0.05,0.09,2.31,"HOR",1.4,54.358353 -1.265679,51.6,117.50,4,10,-2,476,-33,82,1024,-1,-1,-1,1,-1,0x0000000000000000,1541,1484,1738,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:00.980,-47,-75,100,14,0,4,250,-49,100,14,7.3,7.7,812,63,-0.05,0.09,2.31,"HOR",1.5,54.358340 -1.265640,52.4,119.10,4,10,-2,476,-36,83,1024,-1,-1,-1,1,-1,0x0000000000000000,1541,1482,1738,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.080,-47,-75,100,14,0,4,250,-49,100,14,7.3,7.7,813,63,-0.04,-0.02,2.30,"HOR",1.5,54.358340 -1.265640,52.4,119.10,4,10,-2,473,-35,99,1024,-1,-1,-1,1,-1,0x0000000000000000,1549,1483,1736,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.180,-47,-75,100,14,0,4,250,-49,100,14,7.3,7.7,813,63,-0.04,-0.02,2.30,"HOR",1.6,54.358340 -1.265640,52.4,119.10,4,10,-2,469,-32,113,1024,-1,-1,-1,1,-1,0x0000000000000000,1556,1484,1734,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.280,-47,-75,100,14,0,4,250,-49,100,14,7.3,7.7,813,63,-0.04,-0.02,2.30,"HOR",1.6,54.358321 -1.265581,52.8,118.70,4,10,-2,466,-28,129,1024,-1,-1,-1,1,-1,0x0000000000000000,1564,1486,1733,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.380,-47,-75,100,14,0,4,250,-49,100,14,7.3,7.7,813,63,0.01,0.00,2.34,"HOR",1.6,54.358321 -1.265581,52.8,118.70,4,10,-2,463,-23,132,1024,-1,-1,-1,1,-1,0x0000000000000000,1566,1489,1731,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.480,-46,-75,100,13,0,4,250,-48,92,13,7.3,7.7,813,63,0.01,0.00,2.34,"HOR",2.1,54.358304 -1.265523,52.8,118.10,5,10,-2,461,-23,150,1024,-1,-1,-1,1,-1,0x0000000000000000,1575,1489,1730,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.580,-46,-75,100,13,0,4,250,-48,92,13,7.3,7.5,814,63,0.01,0.00,2.34,"HOR",2.1,54.358304 -1.265523,52.8,118.10,5,10,-2,459,-24,180,1024,-1,-1,-1,1,-1,0x0000000000000000,1590,1488,1729,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
2025-04-12,13:53:01.680,-46,-75,100,14,0,4,250,-49,92,14,7.3,7.5,814,63,0.00,-0.18,2.32,"HOR",2.1,54.358304 -1.265523,52.8,118.10,5,10,-2,458,-24,183,1024,-1,-1,-1,1,-1,0x0000000000000000,1591,1488,1729,1499,2012,988,988,988,2268,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.1
